,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,UTA,98.1,.505,15.6,31.9,.132,106.0
1,PHO,98.1,.588,10.2,18.9,.306,128.4
