,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,UTA,101.8,.579,11.8,30.2,.211,127.8
1,SAS,101.8,.531,7.7,24.5,.143,116.0
