,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Anthony Edwards,37:50,.538,.500,.130,.391,0.0,16.6,9.5,17.3,2.6,1.8,3.6,33.4,106,84,7.8
1,Karl-Anthony Towns,36:19,.682,.588,.471,.471,0.0,19.5,11.1,20.8,1.3,3.8,8.9,28.0,127,84,13.5
2,Jaden McDaniels,33:27,.717,.750,1.000,.500,0.0,4.7,2.7,4.3,0.0,0.0,38.1,10.7,81,97,-5.1
3,Kyle Anderson,31:17,.600,.600,.200,.000,0.0,22.6,12.9,17.2,0.0,2.2,0.0,14.5,125,86,3.6
4,Mike Conley,29:36,.700,.700,.800,.000,0.0,8.0,4.5,17.4,1.6,0.0,9.1,16.8,124,92,5.4
5,Naz Reid,26:45,.279,.222,.556,.444,15.6,14.7,15.1,5.5,0.0,7.8,21.8,23.3,66,87,-10.2
6,Nickeil Alexander-Walker,21:20,.000,.000,.833,.000,9.8,14.8,12.6,12.5,0.0,3.3,25.0,17.0,33,90,-14.8
7,Monte Morris,18:07,.625,.625,.750,.000,0.0,8.7,5.0,34.5,2.7,3.8,0.0,10.0,146,87,11.7
8,Jordan McLaughlin,4:13,.000,.000,.000,.000,0.0,37.3,21.3,31.6,11.5,0.0,0.0,10.7,51,54,8.7
9,Luka Garza,0:22,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,100,-7.0
10,Justin Jackson,0:22,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,100,-5.9
11,Josh Minott,0:22,,,,,0.0,100.0,100.0,0.0,0.0,0.0,,0.0,0,-18,13.4
