,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,BRK,99.3,.365,9.2,26.2,.096,86.6
1,MIN,99.3,.500,11.3,13.0,.202,101.7
