,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,DAL,100.8,.522,13.2,23.4,.165,109.1
1,LAL,100.8,.604,9.0,22.0,.187,126.0
