,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CHI,101.3,.602,13.7,32.4,.295,130.2
1,LAL,101.3,.724,11.1,15.6,.172,139.1
