,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CHI,96.6,.478,4.6,30.0,.175,120.9
1,MIL,96.6,.599,9.7,15.4,.349,124.7
