,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,DAL,92.6,.423,8.5,20.0,.121,95.1
1,LAC,92.6,.477,10.6,38.6,.261,115.6
