,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,ORL,95.1,.513,13.1,23.8,.266,107.2
1,POR,95.1,.449,14.1,30.0,.205,102.0
