,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Joel Embiid,31:17,11,20,.550,2,4,.500,7,10,.700,1,6,7,3,0,0,2,1,31,22.4,-20
1,Tyrese Maxey,28:30,7,17,.412,1,8,.125,7,7,1.000,0,1,1,2,0,1,1,2,22,13.5,-29
2,Nicolas Batum,21:30,4,5,.800,2,3,.667,0,0,,0,3,3,1,0,0,1,2,10,7.9,-14
3,Kelly Oubre Jr.,21:30,2,5,.400,0,2,.000,0,1,.000,1,1,2,2,1,3,0,4,4,4.8,-14
4,Patrick Beverley,19:03,1,6,.167,0,3,.000,2,3,.667,0,3,3,5,0,1,2,3,4,1.7,-15
5,KJ Martin,30:51,4,6,.667,0,1,.000,3,6,.500,1,2,3,2,2,0,2,4,11,8.3,+4
6,Danuel House Jr.,18:52,4,6,.667,0,0,,2,3,.667,1,1,2,1,2,1,2,2,10,8.6,-7
7,Paul Reed,16:43,3,5,.600,1,2,.500,0,0,,1,5,6,1,3,0,1,2,7,8.8,+8
8,Jaden Springer,14:49,2,3,.667,0,0,,4,4,1.000,0,2,2,0,0,0,0,0,8,7.3,-3
9,Furkan Korkmaz,12:55,1,2,.500,0,1,.000,0,1,.000,0,1,1,2,1,0,0,0,2,3.3,+12
10,Ricky Council IV,12:00,3,6,.500,1,1,1.000,4,6,.667,1,0,1,0,1,0,0,0,11,8.9,+9
11,Terquavion Smith,12:00,0,6,.000,0,4,.000,2,2,1.000,0,0,0,5,3,0,1,0,2,3.3,+9
12,Tobias Harris,Did Not Dress,,,,,,,,,,,,,,,,,,,,
13,Marcus Morris,Did Not Dress,,,,,,,,,,,,,,,,,,,,
