,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,CHO,87.7,.595,5.2,17.5,.167,129.9
1,PHI,87.7,.578,6.5,37.5,.104,137.9
