,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,GSW,102.1,.641,11.1,29.5,.239,137.1
1,UTA,102.1,.581,13.0,37.8,.312,134.2
