,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,SAS,107.1,.594,13.8,30.4,.177,122.3
1,WAS,107.1,.519,8.9,28.6,.194,118.6
