,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Jaime Jaquez Jr.,38:29,.508,.462,.231,.308,8.7,4.3,6.9,9.1,5.3,0.0,11.9,19.2,105,123,-1.4
1,Bam Adebayo,35:45,.462,.353,.118,.765,9.4,55.6,28.0,19.9,0.0,0.0,11.7,31.8,100,130,-5.2
2,Tyler Herro,34:35,.462,.462,.615,.000,0.0,28.7,11.6,28.3,3.0,0.0,18.8,20.4,91,126,-1.4
3,Jamal Cain,34:31,.375,.375,.333,.000,9.7,0.0,5.8,4.7,1.5,2.7,0.0,15.3,97,130,-7.2
4,Kyle Lowry,24:24,.680,.600,.200,.400,4.6,0.0,2.7,20.3,0.0,0.0,33.8,16.1,102,136,-8.7
5,Duncan Robinson,26:05,.705,.563,.875,.750,0.0,6.3,2.6,12.5,0.0,0.0,8.6,19.7,141,135,1.4
6,Kevin Love,22:30,.715,.682,.455,.182,9.9,14.7,11.9,31.9,0.0,8.4,7.8,25.3,141,128,11.3
7,R.J. Hampton,11:34,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0,136,-16.1
8,Thomas Bryant,3:22,,,,,0.0,0.0,0.0,40.7,0.0,0.0,,0.0,231,136,5.1
9,Nikola Jović,2:55,.750,.750,1.000,.000,0.0,0.0,0.0,88.8,0.0,0.0,0.0,30.3,167,136,30.5
10,Orlando Robinson,2:55,.568,,,,0.0,56.7,22.9,47.0,0.0,0.0,0.0,13.3,148,130,13.4
11,Cole Swider,2:55,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,300,136,28.6
