,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,MIA,93.3,.488,12.0,27.9,.277,111.5
1,LAC,93.3,.675,14.8,20.7,.163,129.7
