,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Donovan Mitchell,30:05,.699,.667,.556,.167,0.0,15.1,9.7,23.6,5.1,7.0,17.2,36.3,119,90,13.3
1,Jarrett Allen,29:37,.735,.500,.167,1.333,11.2,24.5,19.8,8.5,0.0,4.8,17.4,18.2,142,100,0.9
2,Darius Garland,28:37,.643,.600,.300,.200,0.0,0.0,0.0,35.6,1.8,0.0,15.5,21.1,132,109,-1.7
3,Evan Mobley,25:40,.717,.625,.000,.500,0.0,42.3,27.4,11.1,0.0,5.5,17.0,21.5,126,92,1.9
4,Max Strus,21:21,.600,.600,.200,.000,7.8,17.0,13.7,12.4,2.4,0.0,16.7,13.2,120,101,-2.5
5,Isaac Okoro,23:42,.667,.667,.500,.000,14.0,15.3,14.8,5.5,0.0,8.9,25.0,15.8,112,100,1.3
6,Georges Niang,23:19,.722,.722,.667,.000,7.1,7.8,7.5,6.3,2.2,0.0,0.0,18.1,150,105,5.0
7,Caris LeVert,23:05,.333,.333,.333,.000,0.0,11.8,7.6,26.8,2.2,0.0,25.0,16.2,87,104,-7.6
8,Dean Wade,16:27,1.125,1.125,1.000,.000,0.0,5.5,3.6,0.0,0.0,8.6,0.0,11.4,208,104,12.2
9,Sam Merrill,11:44,.643,.643,1.000,.000,0.0,0.0,0.0,0.0,4.3,0.0,0.0,27.9,125,103,4.4
10,Damian Jones,3:11,,,,,0.0,28.5,18.4,70.1,0.0,22.2,,0.0,235,84,39.1
11,Craig Porter Jr.,3:11,.000,.000,.000,.000,52.0,28.5,36.8,0.0,0.0,0.0,0.0,14.7,78,102,-14.5
