,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,BOS,95.4,.654,7.8,37.5,.234,151.9
1,LAC,95.4,.522,9.5,20.0,.169,113.2
