,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,LAL,105.7,.572,15.4,23.1,.200,114.5
1,CLE,105.7,.522,12.2,16.7,.220,108.8
