,Team,Pace Factor,Effective Field Goal Percentage,Turnover Percentage,Offensive Rebound Percentage,FT/FGA,Offensive Rating
0,UTA,102.9,.506,14.4,26.1,.314,110.7
1,BRK,102.9,.614,6.6,33.3,.171,142.8
